,VirusTaxID,Virus,VirusGenus,VirusFamily
12606,1269314,coronavirus btcov/kp534/art_lit/pan/2010,,coronaviridae
12607,1269314,coronavirus btcov/kp534/art_lit/pan/2010,,coronaviridae
12608,1289546,coronavirus mex_cov-11a,betacoronavirus,coronaviridae
12609,1289546,coronavirus mex_cov-11a,betacoronavirus,coronaviridae
12610,1289546,coronavirus mex_cov-11a,betacoronavirus,coronaviridae
12611,1289556,coronavirus mex_cov-11b,betacoronavirus,coronaviridae
12612,1289556,coronavirus mex_cov-11b,betacoronavirus,coronaviridae
12613,1289551,coronavirus mex_cov-5b,alphacoronavirus,coronaviridae
12614,1289551,coronavirus mex_cov-5b,alphacoronavirus,coronaviridae
12615,1289551,coronavirus mex_cov-5b,alphacoronavirus,coronaviridae
12616,2042542,coronavirus predict cov-15,alphacoronavirus,coronaviridae
12617,2042542,coronavirus predict cov-15,alphacoronavirus,coronaviridae
12618,2042542,coronavirus predict cov-15,alphacoronavirus,coronaviridae
12821,2042538,coronavirus predict cov-11,betacoronavirus,coronaviridae
12822,2042538,coronavirus predict cov-11,betacoronavirus,coronaviridae
12823,2042538,coronavirus predict cov-11,betacoronavirus,coronaviridae
12827,1289546,coronavirus mex_cov-11a,betacoronavirus,coronaviridae
12828,1289546,coronavirus mex_cov-11a,betacoronavirus,coronaviridae
12829,1289546,coronavirus mex_cov-11a,betacoronavirus,coronaviridae
12830,1289556,coronavirus mex_cov-11b,betacoronavirus,coronaviridae
12831,1289556,coronavirus mex_cov-11b,betacoronavirus,coronaviridae
12832,1289556,coronavirus mex_cov-11b,betacoronavirus,coronaviridae
12833,1289556,coronavirus mex_cov-11b,betacoronavirus,coronaviridae
12834,1289556,coronavirus mex_cov-11b,betacoronavirus,coronaviridae
12852,1906673,alphacoronavirus sp.,alphacoronavirus,coronaviridae
12853,1906673,alphacoronavirus sp.,alphacoronavirus,coronaviridae
12868,1508220,bat coronavirus,,coronaviridae
12869,1508220,bat coronavirus,,coronaviridae
12871,2042565,coronavirus predict cov-4,alphacoronavirus,coronaviridae
12872,2042565,coronavirus predict cov-4,alphacoronavirus,coronaviridae
12873,2042565,coronavirus predict cov-4,alphacoronavirus,coronaviridae
12969,2856874,aselliscus stoliczkanus coronavirus 172044,,coronaviridae
12974,1244203,bat coronavirus hku10,alphacoronavirus,coronaviridae
12975,1244203,bat coronavirus hku10,alphacoronavirus,coronaviridae
12976,1244203,bat coronavirus hku10,alphacoronavirus,coronaviridae
12977,393045,bat coronavirus hku6,alphacoronavirus,coronaviridae
12978,393045,bat coronavirus hku6,alphacoronavirus,coronaviridae
12981,693998,rhinolophus bat coronavirus hku2,alphacoronavirus,coronaviridae
12982,693998,rhinolophus bat coronavirus hku2,alphacoronavirus,coronaviridae
12985,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
12986,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
12987,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
13385,694014,avian coronavirus,gammacoronavirus,coronaviridae
13386,694014,avian coronavirus,gammacoronavirus,coronaviridae
13387,694014,avian coronavirus,gammacoronavirus,coronaviridae
13388,694014,avian coronavirus,gammacoronavirus,coronaviridae
13389,694014,avian coronavirus,gammacoronavirus,coronaviridae
13390,694014,avian coronavirus,gammacoronavirus,coronaviridae
13477,694014,avian coronavirus,gammacoronavirus,coronaviridae
13478,694014,avian coronavirus,gammacoronavirus,coronaviridae
13585,1508222,longquan aa mouse coronavirus,betacoronavirus,coronaviridae
13586,1508222,longquan aa mouse coronavirus,betacoronavirus,coronaviridae
13588,694005,murine coronavirus,betacoronavirus,coronaviridae
13589,694005,murine coronavirus,betacoronavirus,coronaviridae
13627,1679922,coronavirus rcov/tp3_22/ban_ind/tha/2005,,coronaviridae
13628,1679922,coronavirus rcov/tp3_22/ban_ind/tha/2005,,coronaviridae
13648,1508222,longquan aa mouse coronavirus,betacoronavirus,coronaviridae
13649,1508222,longquan aa mouse coronavirus,betacoronavirus,coronaviridae
13650,1508222,longquan aa mouse coronavirus,betacoronavirus,coronaviridae
13651,1508222,longquan aa mouse coronavirus,betacoronavirus,coronaviridae
13652,1508222,longquan aa mouse coronavirus,betacoronavirus,coronaviridae
13653,1508223,longquan rl rat coronavirus,betacoronavirus,coronaviridae
13654,1508223,longquan rl rat coronavirus,betacoronavirus,coronaviridae
13663,694005,murine coronavirus,betacoronavirus,coronaviridae
13664,694005,murine coronavirus,betacoronavirus,coronaviridae
13665,694005,murine coronavirus,betacoronavirus,coronaviridae
13666,694005,murine coronavirus,betacoronavirus,coronaviridae
13667,694005,murine coronavirus,betacoronavirus,coronaviridae
13668,694005,murine coronavirus,betacoronavirus,coronaviridae
13669,694005,murine coronavirus,betacoronavirus,coronaviridae
13670,694005,murine coronavirus,betacoronavirus,coronaviridae
13698,2050018,rodent coronavirus,,coronaviridae
13699,2050018,rodent coronavirus,,coronaviridae
13739,1986198,coronaviridae sp.,,coronaviridae
13740,1986198,coronaviridae sp.,,coronaviridae
13741,1986198,coronaviridae sp.,,coronaviridae
13797,1508222,longquan aa mouse coronavirus,betacoronavirus,coronaviridae
13798,1508222,longquan aa mouse coronavirus,betacoronavirus,coronaviridae
13898,694003,betacoronavirus 1,betacoronavirus,coronaviridae
13899,694003,betacoronavirus 1,betacoronavirus,coronaviridae
13900,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14152,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14183,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14184,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14185,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14186,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14187,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14325,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14326,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14327,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14328,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14445,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
14760,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14761,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14762,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14763,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14764,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14765,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14766,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14767,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14768,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14769,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14770,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14771,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14772,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14773,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14774,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14775,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14776,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14777,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14778,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14779,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14780,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14781,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14782,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14783,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14784,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14785,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14786,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14787,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14788,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14789,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14790,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14791,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14792,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14793,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14794,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14795,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14796,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14797,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14798,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14799,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14800,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14801,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14802,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14803,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14804,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14805,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14806,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14807,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14808,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14809,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14810,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14811,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14812,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14813,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14814,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14815,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14816,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14817,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14818,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14819,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14820,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14821,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14822,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14823,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14824,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14825,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14826,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14827,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14828,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14829,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14830,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14831,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14832,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14833,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14834,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14835,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14836,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14837,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14838,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14839,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14840,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14841,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14842,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14843,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14844,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14845,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14846,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14847,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14848,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14849,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14850,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14851,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14852,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14853,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14854,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14855,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14856,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14857,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14858,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14859,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14860,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14861,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14862,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14863,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14864,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14865,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14866,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14867,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14868,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14869,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14870,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14871,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14872,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14873,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14874,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14875,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14876,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14877,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14878,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14879,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14880,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14881,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14882,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14883,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14884,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14885,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14886,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14887,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14888,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14889,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14890,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14891,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14892,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14893,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14894,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14895,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14896,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14897,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14898,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14899,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14900,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14901,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14902,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14903,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14904,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14905,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14906,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14907,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14908,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14909,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14910,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14911,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14912,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14913,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14914,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14915,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14916,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14917,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14918,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14919,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14920,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14921,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14922,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14923,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14924,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14925,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14926,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14927,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14928,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14929,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14930,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14931,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14932,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14933,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14934,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14935,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14936,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14937,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14938,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14939,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14940,694003,betacoronavirus 1,betacoronavirus,coronaviridae
14941,694003,betacoronavirus 1,betacoronavirus,coronaviridae
