Phylum,Class,Order,Family,Genus,Species
Chordata,Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris thebaica
Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang
Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus pygmaeus
Chordata,Mammalia,Chiroptera,Vespertilionidae,Nycticeius,Nycticeius humeralis
Chordata,Aves,Pelecaniformes,Ardeidae,Nycticorax,Nycticorax caledonicus
Chordata,Aves,Pelecaniformes,Ardeidae,Nycticorax,Nycticorax nycticorax
Chordata,Mammalia,Chiroptera,Pteropodidae,Nyctimene,Nyctimene cephalotes
Chordata,Mammalia,Chiroptera,Molossidae,Nyctinomops,Nyctinomops laticaudatus
Chordata,Mammalia,Chiroptera,Molossidae,Nyctinomops,Nyctinomops macrotis
Chordata,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus,Nyctophilus arnhemensis
Chordata,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus,Nyctophilus geoffroyi
Chordata,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus,Nyctophilus gouldi
Chordata,Aves,Psittaciformes,Cacatuidae,Nymphicus,Nymphicus hollandicus
Chordata,Aves,Procellariiformes,,Oceanodroma,Oceanodroma castro
Chordata,Aves,Procellariiformes,,Oceanodroma,Oceanodroma homochroa
Chordata,Aves,Procellariiformes,,Oceanodroma,Oceanodroma leucorhoa
Chordata,Mammalia,Lagomorpha,Ochotonidae,Ochotona,Ochotona alpina
Chordata,Mammalia,Lagomorpha,Ochotonidae,Ochotona,Ochotona curzoniae
Chordata,Mammalia,Lagomorpha,Ochotonidae,Ochotona,Ochotona thibetana
Chordata,Aves,Columbiformes,Columbidae,Ocyphaps,Ocyphaps lophotes
Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,Odobenus rosmarus
Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus hemionus
Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
Chordata,Amphibia,Anura,Ranidae,Odorrana,Odorrana tormota
Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,Oecomys auyantepui
Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,Oecomys bicolor
Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,Oecomys paricola
Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,Oecomys roberti
Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,Oecomys rutilus
Chordata,Aves,Columbiformes,Columbidae,Oena,Oena capensis
Chordata,Aves,Passeriformes,Muscicapidae,Oenanthe,Oenanthe isabellina
Chordata,Chondrichthyes,Rajiformes,Rajidae,Okamejei,Okamejei acutispina
Chordata,Chondrichthyes,Rajiformes,Rajidae,Okamejei,Okamejei kenojei
Chordata,Mammalia,Artiodactyla,Giraffidae,Okapia,Okapia johnstoni
Chordata,Lepidosauria,Squamata,Colubridae,Oligodon,Oligodon formosanus
Chordata,Mammalia,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys chacoensis
Chordata,Mammalia,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys flavescens
Chordata,Mammalia,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys fornesi
Chordata,Mammalia,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys fulvescens
Chordata,Mammalia,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys longicaudatus
Chordata,Mammalia,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys mattogrossae
Chordata,Mammalia,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys microtis
Chordata,Mammalia,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes
Chordata,Mammalia,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys utiaritensis
Chordata,Mammalia,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys vegetus
Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus clarkii
Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gilae
Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gorbuscha
Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus keta
Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus kisutch
Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus masou
Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss
Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus nerka
Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha
Chordata,Mammalia,Rodentia,Cricetidae,Ondatra,Ondatra zibethicus
Chordata,Mammalia,Diprotodontia,Macropodidae,Onychogalea,Onychogalea unguifera
Chordata,Mammalia,Rodentia,Cricetidae,Onychomys,Onychomys leucogaster
Chordata,Mammalia,Rodentia,Cricetidae,Onychomys,Onychomys torridus
Chordata,Aves,Charadriiformes,Laridae,Onychoprion,Onychoprion fuscatus
Chordata,Aves,Passeriformes,Passeridae,Onychostruthus,Onychostruthus taczanowskii
Chordata,Lepidosauria,Squamata,Colubridae,Oocatochus,Oocatochus rufodorsatus
Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,Oophaga pumilio
Chordata,Lepidosauria,Squamata,Colubridae,Opheodrys,Opheodrys aestivus
Chordata,Lepidosauria,Squamata,Colubridae,Opheodrys,Opheodrys vernalis
Chordata,Actinopteri,Cichliformes,Cichlidae,Ophthalmotilapia,Ophthalmotilapia ventralis
Chordata,Actinopteri,Centrarchiformes,Oplegnathidae,Oplegnathus,Oplegnathus fasciatus
Chordata,Actinopteri,Centrarchiformes,Oplegnathidae,Oplegnathus,Oplegnathus punctatus
Chordata,Mammalia,Artiodactyla,Delphinidae,Orcinus,Orcinus orca
Chordata,Mammalia,Artiodactyla,Bovidae,Oreamnos,Oreamnos americanus
Chordata,Actinopteri,Cichliformes,Cichlidae,Oreochromis,Oreochromis amphimelas
Chordata,Actinopteri,Cichliformes,Cichlidae,Oreochromis,Oreochromis aureus x Oreochromis niloticus
Chordata,Actinopteri,Cichliformes,Cichlidae,Oreochromis,Oreochromis esculentus
Chordata,Actinopteri,Cichliformes,Cichlidae,Oreochromis,Oreochromis mossambicus
Chordata,Actinopteri,Cichliformes,Cichlidae,Oreochromis,Oreochromis niloticus
Chordata,Actinopteri,Cichliformes,Cichlidae,Oreochromis,Oreochromis niloticus x Oreochromis aureus
Chordata,Actinopteri,Cichliformes,Cichlidae,Oreochromis,Oreochromis variabilis
Chordata,Aves,Passeriformes,Sturnidae,Oreoscoptes,Oreoscoptes montanus
Chordata,Mammalia,Artiodactyla,Bovidae,Oreotragus,Oreotragus oreotragus
Chordata,Mammalia,Rodentia,Dipodidae,Orientallactaga,Orientallactaga sibirica
Chordata,Aves,Passeriformes,Corvidae,Oriolus,Oriolus flavocinctus
Chordata,Aves,Passeriformes,Corvidae,Oriolus,Oriolus oriolus
Chordata,Aves,Galliformes,Cracidae,Ortalis,Ortalis vetula
Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,Oryctolagus cuniculus
Chordata,Mammalia,Artiodactyla,Bovidae,Oryx,Oryx beisa
Chordata,Mammalia,Artiodactyla,Bovidae,Oryx,Oryx dammah
Chordata,Mammalia,Artiodactyla,Bovidae,Oryx,Oryx gazella
Chordata,Mammalia,Artiodactyla,Bovidae,Oryx,Oryx leucoryx
Chordata,Aves,Passeriformes,Thraupidae,Oryzoborus,Oryzoborus crassirostris
Chordata,Mammalia,Rodentia,Cricetidae,Oryzomys,Oryzomys couesi
Chordata,Mammalia,Rodentia,Cricetidae,Oryzomys,Oryzomys palustris
Chordata,Mammalia,Rodentia,Cricetidae,Oryzomys,Oryzomys texensis
Chordata,Actinopteri,Osmeriformes,Osmeridae,Osmerus,Osmerus mordax
Chordata,Mammalia,Diprotodontia,Macropodidae,Osphranter,Osphranter robustus
Chordata,Mammalia,Diprotodontia,Macropodidae,Osphranter,Osphranter rufus
Chordata,Actinopteri,Anabantiformes,Osphronemidae,Osphronemus,Osphronemus goramy
Chordata,Actinopteri,Holocentriformes,Holocentridae,Ostichthys,Ostichthys japonicus
Chordata,Actinopteri,Tetraodontiformes,Ostraciidae,Ostracion,Ostracion cubicus
Chordata,Mammalia,Carnivora,Otariidae,Otaria,Otaria byronia
Chordata,Aves,Gruiformes,Otididae,Otis,Otis tarda
Chordata,Mammalia,Carnivora,Felidae,Otocolobus,Otocolobus manul
Chordata,Mammalia,Carnivora,Canidae,Otocyon,Otocyon megalotis
Chordata,Mammalia,Primates,Galagidae,Otolemur,Otolemur crassicaudatus
Chordata,Actinopteri,,Sciaenidae,Otolithes,Otolithes ruber
Chordata,Mammalia,Chiroptera,Molossidae,Otomops,Otomops madagascariensis
Chordata,Mammalia,Chiroptera,Molossidae,Otomops,Otomops martiensseni
Chordata,Mammalia,Rodentia,Muridae,Otomys,Otomys irroratus
Chordata,Mammalia,Rodentia,Muridae,Otomys,Otomys tropicalis
Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus beecheyi
Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus variegatus
Chordata,Aves,Strigiformes,Strigidae,Otus,Otus scops
Chordata,Mammalia,Artiodactyla,Bovidae,Ourebia,Ourebia ourebi
Chordata,Mammalia,Artiodactyla,Bovidae,Ovibos,Ovibos moschatus
Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis ammon
Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries
Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis canadensis
Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis dalli
Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis orientalis
Chordata,Actinopteri,Gobiiformes,Eleotridae,Oxyeleotris,Oxyeleotris lineolata
Chordata,Actinopteri,Gobiiformes,Eleotridae,Oxyeleotris,Oxyeleotris marmorata
Chordata,Mammalia,Rodentia,Cricetidae,Oxymycterus,Oxymycterus judex
Chordata,Mammalia,Rodentia,Cricetidae,Oxymycterus,Oxymycterus nasutus
Chordata,Mammalia,Rodentia,Cricetidae,Oxymycterus,Oxymycterus quaestor
Chordata,Mammalia,Rodentia,Cricetidae,Oxymycterus,Oxymycterus rufus
Chordata,Aves,Anseriformes,Anatidae,Oxyura,Oxyura jamaicensis
Chordata,Aves,Anseriformes,Anatidae,Oxyura,Oxyura leucocephala
Chordata,Mammalia,Artiodactyla,Cervidae,Ozotoceros,Ozotoceros bezoarticus
Chordata,Amphibia,Caudata,Salamandridae,Pachytriton,Pachytriton brevipes
Chordata,Actinopteri,Spariformes,Sparidae,Pagellus,Pagellus acarne
Chordata,Actinopteri,Spariformes,Sparidae,Pagellus,Pagellus bogaraveo
Chordata,Actinopteri,Spariformes,Sparidae,Pagellus,Pagellus erythrinus
Chordata,Actinopteri,Spariformes,Sparidae,Pagrus,Pagrus auratus
Chordata,Actinopteri,Spariformes,Sparidae,Pagrus,Pagrus auriga
Chordata,Actinopteri,Spariformes,Sparidae,Pagrus,Pagrus major
Chordata,Actinopteri,Spariformes,Sparidae,Pagrus,Pagrus pagrus
Chordata,Mammalia,Carnivora,Viverridae,Paguma,Paguma larvata
Chordata,,Crocodylia,Alligatoridae,Paleosuchus,Paleosuchus trigonatus
Chordata,Actinopteri,Scombriformes,Stromateidae,Pampus,Pampus argenteus
Chordata,Actinopteri,Scombriformes,Stromateidae,Pampus,Pampus punctatissimus
Chordata,Mammalia,Primates,Hominidae,Pan,Pan paniscus
Chordata,Mammalia,Primates,Hominidae,Pan,Pan troglodytes
Chordata,Aves,Accipitriformes,Pandionidae,Pandion,Pandion haliaetus
Chordata,Actinopteri,Siluriformes,Pangasiidae,Pangasianodon,Pangasianodon hypophthalmus
Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo
Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera onca
Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera pardus
Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera tigris
Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera uncia
Chordata,Lepidosauria,Squamata,Colubridae,Pantherophis,Pantherophis guttatus
Chordata,Lepidosauria,Squamata,Colubridae,Pantherophis,Pantherophis obsoletus
Chordata,Mammalia,Artiodactyla,Bovidae,Pantholops,Pantholops hodgsonii
Chordata,Aves,Passeriformes,Sylviidae,Panurus,Panurus biarmicus
Chordata,Mammalia,Primates,Cercopithecidae,Papio,Papio anubis
Chordata,Mammalia,Primates,Cercopithecidae,Papio,Papio cynocephalus
Chordata,Mammalia,Primates,Cercopithecidae,Papio,Papio hamadryas
Chordata,Mammalia,Primates,Cercopithecidae,Papio,Papio kindae
Chordata,Mammalia,Primates,Cercopithecidae,Papio,Papio papio
Chordata,Mammalia,Primates,Cercopithecidae,Papio,Papio ursinus
Chordata,Aves,Accipitriformes,Accipitridae,Parabuteo,Parabuteo unicinctus
Chordata,Mammalia,Carnivora,Viverridae,Paradoxurus,Paradoxurus hermaphroditus
Chordata,Mammalia,Carnivora,Viverridae,Paradoxurus,Paradoxurus zeylonensis
Chordata,Mammalia,Carnivora,Hyaenidae,Parahyaena,Parahyaena brunnea
Chordata,Mammalia,Chiroptera,Vespertilionidae,Parahypsugo,Parahypsugo crassulus
Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Paralichthys,Paralichthys dentatus
Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Paralichthys,Paralichthys lethostigma
Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Paralichthys,Paralichthys olivaceus
Chordata,Actinopteri,,Ambassidae,Parambassis,Parambassis ranga
Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Paramonacanthus,Paramonacanthus japonicus
Chordata,Actinopteri,Uranoscopiformes,Pinguipedidae,Parapercis,Parapercis lutevittata
Chordata,Actinopteri,Uranoscopiformes,Pinguipedidae,Parapercis,Parapercis pacifica
Chordata,Actinopteri,Uranoscopiformes,Pinguipedidae,Parapercis,Parapercis sexfasciata
Chordata,Actinopteri,Lutjaniformes,Haemulidae,Parapristipoma,Parapristipoma trilineatum
