Host,Virus,HostTaxID,VirusTaxID,HostNCBIResolved,VirusNCBIResolved,ICTVRatified,HostGenus,HostFamily,HostOrder,HostClass,HostOriginal,VirusGenus,VirusFamily,VirusOrder,VirusClass,VirusOriginal,HostFlagID,DetectionMethod,DetectionOriginal,Database,DatabaseVersion,PublicationYear,ReferenceText,PMID,ReleaseYear,ReleaseMonth,ReleaseDay,CollectionYear,CollectionMonth,CollectionDay,AssocID,DatabaseDOI,NCBIAccession
artibeus lituratus,coronavirus mex_cov-11b,27634,1289556,True,True,False,artibeus,phyllostomidae,chiroptera,mammalia,Artibeus lituratus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,coronavirus Mex_CoV-11b,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,2.0,10.0,2010.0,10.0,,,,KC117200.1
artibeus lituratus,coronavirus mex_cov-5b,27634,1289551,True,True,False,artibeus,phyllostomidae,chiroptera,mammalia,Artibeus lituratus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus Mex_CoV-5b,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,2.0,10.0,2010.0,10.0,,,,"KC117201.1, KC117203.1, KC117204.1"
artibeus lituratus,coronavirus predict cov-15,27634,2042542,True,True,False,artibeus,phyllostomidae,chiroptera,mammalia,Artibeus lituratus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT CoV-15,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2010.0,5.0,18.0,,,"KX285062.1, KX285795.1"
artibeus obscurus,coronavirus predict cov-11,40228,2042538,True,True,False,artibeus,phyllostomidae,chiroptera,mammalia,Artibeus obscurus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT CoV-11,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2013.0,6.0,14.0,,,KX285802.1
artibeus phaeotis,coronavirus mex_cov-11a,40229,1289546,True,True,False,artibeus,phyllostomidae,chiroptera,mammalia,Artibeus phaeotis,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus Mex_CoV-11a,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,2.0,10.0,2010.0,7.0,,,,KC117185.1
artibeus phaeotis,coronavirus mex_cov-11b,40229,1289556,True,True,False,artibeus,phyllostomidae,chiroptera,mammalia,Artibeus phaeotis,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,coronavirus Mex_CoV-11b,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,2.0,10.0,2010.0,10.0,,,,KC117199.1
artibeus planirostris,alphacoronavirus sp.,40230,1906673,True,True,False,artibeus,phyllostomidae,chiroptera,mammalia,Artibeus planirostris,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,9.0,22.0,2018.0,1.0,18.0,,,"MH730097.1, MH730098.1"
artibeus planirostris,bat coronavirus,40230,1508220,True,True,False,artibeus,phyllostomidae,chiroptera,mammalia,Artibeus planirostris,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,1.0,2.0,2012.0,,,,,"MN872688.1, MN872689.1, MN872690.1, MN872691.1, MN872692.1, MN872693.1, MN872694.1"
artibeus planirostris,coronavirus predict cov-4,40230,2042565,True,True,False,artibeus,phyllostomidae,chiroptera,mammalia,Artibeus planirostris,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT CoV-4,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2011.0,12.0,2.0,,,KX285224.1
aselliscus stoliczkanus,aselliscus stoliczkanus coronavirus 172044,188568,2856874,True,True,False,aselliscus,hipposideridae,chiroptera,mammalia,Aselliscus stoliczkanus,,coronaviridae,nidovirales,pisoniviricetes,Aselliscus stoliczkanus coronavirus 172044,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,7.0,18.0,2017.0,8.0,22.0,,,MW600711.1
aselliscus stoliczkanus,bat coronavirus hku10,188568,1244203,True,True,True,aselliscus,hipposideridae,chiroptera,mammalia,Aselliscus stoliczkanus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus HKU10,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,6.0,1.0,,,,,,MN312307.1
aselliscus stoliczkanus,bat coronavirus hku6,188568,393045,True,True,False,aselliscus,hipposideridae,chiroptera,mammalia,Aselliscus stoliczkanus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus HKU6,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,6.0,1.0,,,,,,"MN312268.1, MN312269.1"
aselliscus stoliczkanus,severe acute respiratory syndrome-related coronavirus,188568,694009,True,True,True,aselliscus,hipposideridae,chiroptera,mammalia,Aselliscus stoliczkanus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Severe acute respiratory syndrome-related coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,1.0,2014.0,5.0,12.0,,,KY417142.1
aythya fuligula,avian coronavirus,219594,694014,True,True,True,aythya,anatidae,anseriformes,aves,aythya fuligula,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,avian coronavirus,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2011.0,,,,,,153691.0,https://doi.org/10.1038/sdata.2015.49,353444964
aythya marila,avian coronavirus,189534,694014,True,True,True,aythya,anatidae,anseriformes,aves,Aythya marila,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,2.0,21.0,2007.0,,,,,"KT882615.1, KT882616.1, KT882617.1"
bandicota indica,coronavirus rcov/tp3_22/ban_ind/tha/2005,456472,1679922,True,True,False,bandicota,muridae,rodentia,mammalia,Bandicota indica,,coronaviridae,nidovirales,pisoniviricetes,Coronavirus RCoV/TP3_22/Ban_ind/THA/2005,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,10.0,31.0,2005.0,,,,,KM888154.1
bandicota indica,longquan aa mouse coronavirus,456472,1508222,True,True,False,bandicota,muridae,rodentia,mammalia,Bandicota indica,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Longquan Aa mouse coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,6.0,23.0,2013.0,10.0,4.0,,,MT222187.1
bandicota indica,longquan rl rat coronavirus,456472,1508223,True,True,False,bandicota,muridae,rodentia,mammalia,Bandicota indica,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Longquan Rl rat coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,10.0,6.0,2015.0,,,,,"MT820632.1, MW011472.1"
bandicota indica,rodent coronavirus,456472,2050018,True,True,False,bandicota,muridae,rodentia,mammalia,Bandicota indica,,coronaviridae,nidovirales,pisoniviricetes,Rodent coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,12.0,31.0,2015.0,5.0,,,,KY370051.1
bandicota savilei,coronaviridae sp.,456473,1986198,True,True,False,bandicota,muridae,rodentia,mammalia,Bandicota savilei,,coronaviridae,nidovirales,pisoniviricetes,Coronaviridae sp.,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,10.0,12.0,2006.0,11.0,,,,MT085170.1
bison bonasus,betacoronavirus 1,9902,694003,True,True,True,bison,bovidae,artiodactyla,mammalia,Bison bonasus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus 1,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2010.0,11.0,3.0,2010.0,1.0,,,,"HM573321.1, HM573326.1"
bos grunniens,betacoronavirus 1,30521,694003,True,True,True,bos,bovidae,artiodactyla,mammalia,Bos grunniens,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus 1,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,1.0,13.0,2015.0,,,,,"MH741304.1, MH741305.1, MH741306.1, MH741307.1, MH741308.1, MH741309.1, MH741310.1, MH741311.1, MH741312.1, MH741313.1, MH741314.1, MH741315.1, MH741316.1, MH741317.1, MH741318.1, MH741319.1, MH741320.1, MH741321.1, MH741322.1, MH741323.1, MH741324.1, MH741325.1, MH741326.1, MH741327.1, MH741328.1, MH741329.1, MH741330.1, MH741331.1, MH741332.1, MH741333.1, MH741334.1, MH741335.1, MH741336.1, MH741337.1, MH741338.1, MH741339.1, MH741340.1, MH741341.1, MH741342.1, MH741343.1, MH741344.1, MH741345.1, MH741346.1, MH741347.1, MH741348.1, MH741349.1, MH741350.1, MH741351.1, MH741352.1, MH741353.1, MH741354.1, MH741355.1, MH741356.1, MH741357.1, MH741358.1, MH741359.1, MH741360.1, MH741361.1, MH741362.1, MH741363.1, MH741364.1, MH741365.1, MH741366.1, MH741367.1, MH741368.1, MH741369.1, MH741370.1, MH741371.1, MH741372.1, MH741373.1, MH741374.1, MH741375.1, MH741376.1, MH741377.1, MH741378.1, MH741379.1, MH741380.1, MH741381.1, MH741382.1, MH741383.1, MH741384.1, MH741385.1, MH741386.1, MH741387.1, MH741388.1, MH741389.1, MH741390.1, MH741391.1, MH741392.1, MH741393.1, MH741394.1, MH741395.1, MH741396.1, MH741397.1, MH741398.1, MH741399.1, MH741400.1, MH741401.1, MH741402.1, MH741403.1, MH741404.1, MH741405.1, MH741406.1, MH741407.1, MH741408.1, MH741409.1, MH741410.1, MH741411.1, MH741412.1, MH741413.1, MH741414.1, MH741415.1, MH741416.1, MH741417.1, MH741418.1, MH741419.1, MH741420.1, MH741421.1, MH741422.1, MH741423.1"
bos indicus,betacoronavirus 1,9915,694003,True,True,True,bos,bovidae,artiodactyla,mammalia,Bos indicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus 1,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,12.0,10.0,2015.0,,,,,"KX373886.1, KX373887.1, KX373888.1"
bos taurus,betacoronavirus 1,9913,694003,True,True,True,bos,bovidae,artiodactyla,mammalia,bos taurus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,betacoronavirus 1,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2006.0,,,,,,164002.0,https://doi.org/10.1038/sdata.2015.49,331264481
branta bernicla,avian coronavirus,184712,694014,True,True,True,branta,anatidae,anseriformes,aves,Branta bernicla,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2010.0,11.0,13.0,2005.0,8.0,,,,"GU396676.1, GU396677.1, GU396678.1"
branta canadensis,canada goose coronavirus,8853,2569586,True,True,False,branta,anatidae,anseriformes,aves,Branta canadensis,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Canada goose coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,4.0,21.0,2017.0,8.0,,,,MK359255.1
brotogeris tirica,deltacoronavirus b07,671078,1697925,True,True,False,brotogeris,psittacidae,psittaciformes,aves,Brotogeris tirica,deltacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Deltacoronavirus B07,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2015.0,8.0,10.0,2009.0,,,,,KP965432.1
bubalus bubalis,betacoronavirus 1,89462,694003,True,True,True,bubalus,bovidae,artiodactyla,mammalia,bubalus bubalis,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,betacoronavirus 1,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2007.0,,,,,,168160.0,https://doi.org/10.1038/sdata.2015.49,157785735
bubulcus ibis,avian coronavirus,110668,694014,True,True,True,bubulcus,ardeidae,pelecaniformes,aves,Bubulcus ibis,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,4.0,9.0,2015.0,2.0,7.0,,,KU251487.1
bunomys penitus,murine coronavirus,1330375,694005,True,True,True,bunomys,muridae,rodentia,mammalia,bunomys penitus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,murine coronavirus,False,PCR/Sequencing,PREDICT,PREDICT,June282021PCRTests,,,,2021.0,8.0,28.0,2018.0,1.0,27.0,,,MT064766
calidris acuminata,avian coronavirus mw05,192723,2724194,True,True,False,calidris,scolopacidae,charadriiformes,aves,Calidris acuminata,deltacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus MW05,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,8.0,11.0,2012.0,,,,,MK204388.1
calidris alba,avian coronavirus,279936,694014,True,True,True,calidris,scolopacidae,charadriiformes,aves,Calidris alba,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,1.0,31.0,2009.0,11.0,18.0,,,KU321640.1
calidris canutus,coronavirus red knot/p60/2006/gbr,227173,643398,True,True,False,calidris,scolopacidae,charadriiformes,aves,Calidris canutus,,coronaviridae,nidovirales,pisoniviricetes,Coronavirus red knot/p60/2006/GBR,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2009.0,5.0,9.0,,,,,,FJ490197.1
calidris ferruginea,avian coronavirus,217133,694014,True,True,True,calidris,scolopacidae,charadriiformes,aves,Calidris ferruginea,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,4.0,19.0,2016.0,12.0,28.0,,,MG764091.1
calidris fuscicollis,avian coronavirus,279940,694014,True,True,True,calidris,scolopacidae,charadriiformes,aves,Calidris fuscicollis,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,1.0,31.0,2009.0,11.0,19.0,,,KU321642.1
calidris mauri,avian coronavirus,279941,694014,True,True,True,calidris,scolopacidae,charadriiformes,aves,calidris mauri,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,avian coronavirus,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2010.0,,,,,,154480.0,https://doi.org/10.1038/sdata.2015.49,295060548
calidris ptilocnemis,avian coronavirus,217132,694014,True,True,True,calidris,scolopacidae,charadriiformes,aves,calidris ptilocnemis,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,avian coronavirus,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2010.0,,,,,,154533.0,https://doi.org/10.1038/sdata.2015.49,295060565
calidris ruficollis,avian coronavirus,272047,694014,True,True,True,calidris,scolopacidae,charadriiformes,aves,Calidris ruficollis,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,4.0,19.0,2016.0,12.0,28.0,,,"MG764127.1, MG764128.1, MG764129.1, MG764130.1"
camelus bactrianus,betacoronavirus 1,9837,694003,True,True,True,camelus,camelidae,artiodactyla,mammalia,Camelus bactrianus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus 1,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2014.0,4.0,2.0,2013.0,4.0,3.0,,,KF906249.1
camelus bactrianus,middle east respiratory syndrome-related coronavirus,9837,1335626,True,True,True,camelus,camelidae,artiodactyla,mammalia,Camelus bactrianus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Middle East respiratory syndrome-related coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2015.0,12.0,9.0,,,,,,KT751244.1
camelus dromedarius,betacoronavirus 1,9838,694003,True,True,True,camelus,camelidae,artiodactyla,mammalia,Camelus dromedarius,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus 1,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2014.0,2.0,17.0,2013.0,,,,,KF894801.1
camelus dromedarius,human coronavirus 229e,9838,11137,True,True,True,camelus,camelidae,artiodactyla,mammalia,Camelus dromedarius,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Human coronavirus 229E,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,9.0,4.0,2015.0,,,,,KU291449.1
camelus dromedarius,middle east respiratory syndrome-related coronavirus,9838,1335626,True,True,True,camelus,camelidae,artiodactyla,mammalia,Camelus dromedarius,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Middle East respiratory syndrome-related coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,12.0,19.0,2013.0,10.0,17.0,,,"KF933380.1, KF933381.1, KF933382.1, KF933383.1, KF933384.1, KF933385.1"
canis lupus,alphacoronavirus 1,9612,693997,True,True,True,canis,canidae,carnivora,mammalia,canis lupus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,alphacoronavirus 1,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2004.0,,,,,,169062.0,https://doi.org/10.1038/sdata.2015.49,52221409
canis lupus,betacoronavirus 1,9612,694003,True,True,True,canis,canidae,carnivora,mammalia,canis lupus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,betacoronavirus 1,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2007.0,,,,,,169151.0,https://doi.org/10.1038/sdata.2015.49,110164908
canis lupus,severe acute respiratory syndrome-related coronavirus,9612,694009,True,True,True,canis,canidae,carnivora,mammalia,Canis lupus familiaris,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Severe acute respiratory syndrome-related coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,12.0,11.0,2020.0,7.0,28.0,,,MW263336.1
canis mesomelas,alphacoronavirus 1,68725,693997,True,True,True,canis,canidae,carnivora,mammalia,Canis mesomelas,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus 1,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2011.0,12.0,30.0,2007.0,,,,,"HQ339897.1, HQ339912.1"
canis mesomelas,alphacoronavirus sp.,68725,1906673,True,True,False,canis,canidae,carnivora,mammalia,Canis mesomelas,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,2.0,20.0,2011.0,12.0,10.0,,,"KX156818.1, KX156830.1"
capra hircus,betacoronavirus 1,9925,694003,True,True,True,capra,bovidae,artiodactyla,mammalia,Capra hircus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus 1,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,9.0,22.0,2015.0,,,,,"MT711467.1, MT711468.1, MT711469.1"
capra hircus,middle east respiratory syndrome-related coronavirus,9925,1335626,True,True,True,capra,bovidae,artiodactyla,mammalia,Capra hircus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Middle East respiratory syndrome-related coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,5.0,1.0,2015.0,11.0,19.0,,,MF318498.1
caracara plancus,avian coronavirus,8951,694014,True,True,True,caracara,falconidae,falconiformes,aves,Caracara plancus,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2015.0,3.0,20.0,2009.0,,,,,"KP256841.1, KP256842.1"
cardioderma cor,cardioderma bat coronavirus/kenya/ky43/2006,270764,983922,True,True,False,cardioderma,megadermatidae,chiroptera,mammalia,Cardioderma cor,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Cardioderma bat coronavirus/Kenya/KY43/2006,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2011.0,2.0,19.0,2006.0,8.0,,,,HQ728480.1
cardioderma cor,kenya bat coronavirus btky03,270764,681850,True,True,False,cardioderma,megadermatidae,chiroptera,mammalia,Cardioderma cor,,coronaviridae,nidovirales,pisoniviricetes,Kenya bat coronavirus BtKY03,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2009.0,10.0,13.0,2006.0,8.0,,,,GQ920802.1
carollia brevicauda,coronavirus btcov/bra114/car_bre/bra/2009,138695,1269294,True,True,False,carollia,phyllostomidae,chiroptera,mammalia,Carollia brevicauda,,coronaviridae,nidovirales,pisoniviricetes,Coronavirus BtCoV/BRA114/Car_bre/BRA/2009,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,6.0,12.0,2009.0,,,,,JQ731795.1
carollia brevicauda,coronavirus btcov/bra344/car_bre/bra/2009,138695,1269298,True,True,False,carollia,phyllostomidae,chiroptera,mammalia,Carollia brevicauda,,coronaviridae,nidovirales,pisoniviricetes,Coronavirus BtCoV/BRA344/Car_bre/BRA/2009,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,6.0,12.0,2009.0,,,,,JQ731797.1
carollia perspicillata,alphacoronavirus trinidad/1fy2ba/2007,40233,2042644,True,True,False,carollia,phyllostomidae,chiroptera,mammalia,Carollia perspicillata,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus Trinidad/1FY2BA/2007,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2009.0,9.0,28.0,,,"KX285056.1, KX285057.1, KX285790.1, KX285792.1"
carollia perspicillata,bat coronavirus,40233,1508220,True,True,False,carollia,phyllostomidae,chiroptera,mammalia,Carollia perspicillata,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,1.0,2.0,2012.0,,,,,"MN872697.1, MN872698.1, MN872699.1, MN872700.1"
carollia perspicillata,bat coronavirus car.per/1514/bra/2011,40233,1897070,True,True,False,carollia,phyllostomidae,chiroptera,mammalia,Carollia perspicillata,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus Car.per/1514/BRA/2011,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,9.0,5.0,2011.0,,,,,KT717383.1
carollia perspicillata,bat coronavirus car.per/1516/bra/2011,40233,1897071,True,True,False,carollia,phyllostomidae,chiroptera,mammalia,Carollia perspicillata,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus Car.per/1516/BRA/2011,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,9.0,5.0,2011.0,,,,,KT717384.1
carollia perspicillata,bat coronavirus car.per/1599/bra/2012,40233,1897072,True,True,False,carollia,phyllostomidae,chiroptera,mammalia,Carollia perspicillata,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus Car.per/1599/BRA/2012,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,9.0,5.0,2012.0,,,,,KT717385.1
carollia perspicillata,betacoronavirus btcov/kcr260/car_per/crc/2012,40233,1346295,True,True,False,carollia,phyllostomidae,chiroptera,mammalia,Carollia perspicillata,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus BtCoV/KCR260/Car_per/CRC/2012,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,6.0,22.0,2012.0,,,,,KC633197.1
